,UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
4233,862296,2,,-1.0,6.0,
4234,862377,2,,-1.0,2.0,
4235,862403,2,,8.0,-1.0,
4236,862468,3,,,,
4237,862509,3,,,,
4238,862515,2,,3.0,-1.0,
4239,862706,2,,2.0,-1.0,
4240,862968,2,,9.0,-1.0,
4241,863008,1,7.0,-1.0,,
4242,863168,1,0.0,-1.0,,
4243,863217,1,1.0,-1.0,,
4244,863322,2,,-1.0,0.0,
4245,863324,2,,8.0,-1.0,
4246,863444,2,,2.0,-1.0,
4247,863661,2,,-1.0,8.0,
4248,863727,1,5.0,-1.0,,
4249,863813,2,,9.0,-1.0,
4250,863909,3,,,,
4251,864075,2,,5.0,-1.0,
4252,864212,1,-1.0,8.0,,
4253,864283,1,-1.0,6.0,,
4254,864545,2,,-1.0,3.0,
4255,864942,1,-1.0,4.0,,
4256,865395,2,,0.0,-1.0,
4257,865552,1,-1.0,5.0,,
4258,865765,3,,,,
4259,865786,3,,,,
4260,866300,3,,,,
4261,866574,1,7.0,-1.0,,
4262,867111,3,,,,
4263,867590,3,,,,
4264,867726,1,-1.0,9.0,,
4265,868254,2,,-1.0,7.0,
4266,868314,2,,-1.0,2.0,
4267,868457,3,,,,
4268,868484,2,,7.0,-1.0,
4269,868625,3,,,,
4270,868782,2,,0.0,-1.0,
4271,868941,1,-1.0,6.0,,
4272,869321,1,4.0,-1.0,,
4273,869330,3,,,,
4274,869657,3,,,,
4275,870212,3,,,,
4276,870300,1,4.0,-1.0,,
4277,870405,3,,,,
4278,870453,3,,,,
4279,870497,1,1.0,-1.0,,
4280,870737,1,-1.0,5.0,,
4281,871165,3,,,,
4282,871461,2,,6.0,-1.0,
4283,871558,3,,,,
4284,872936,3,,,,
4285,873198,1,-1.0,3.0,,
4286,873654,2,,-1.0,7.0,
4287,874117,2,,-1.0,2.0,
4288,874171,3,,,,
4289,874319,2,,4.0,-1.0,
4290,874467,1,4.0,-1.0,,
4291,874500,2,,1.0,-1.0,
4292,874530,2,,2.0,-1.0,
4293,874612,3,,,,
4294,874759,2,,-1.0,6.0,
4295,874791,2,,-1.0,6.0,
4296,874822,1,-1.0,2.0,,
4297,875215,1,-1.0,1.0,,
4298,875324,3,,,,
4299,875583,1,-1.0,7.0,,
4300,875699,2,,5.0,-1.0,
4301,875844,1,-1.0,4.0,,
4302,876340,3,,,,
4303,876659,2,,-1.0,0.0,
4304,876806,2,,2.0,-1.0,
4305,876955,3,,,,
4306,876974,2,,-1.0,7.0,
4307,877083,1,-1.0,4.0,,
4308,877354,2,,0.0,-1.0,
4309,877436,3,,,,
4310,877546,2,,3.0,-1.0,
4311,877632,2,,-1.0,7.0,
4312,877748,2,,6.0,-1.0,
4313,877824,1,-1.0,3.0,,
4314,878099,1,-1.0,8.0,,
4315,878170,3,,,,
4316,878183,3,,,,
4317,878409,2,,9.0,-1.0,
4318,879019,1,5.0,-1.0,,
4319,879212,1,2.0,-1.0,,
4320,879295,2,,0.0,-1.0,
4321,879539,2,,0.0,-1.0,
4322,879544,3,,,,
4323,879704,1,3.0,-1.0,,
4324,879774,3,,,,
4325,879882,2,,-1.0,6.0,
4326,880060,3,,,,
4327,880166,2,,2.0,-1.0,
4328,880207,3,,,,
4329,880225,1,-1.0,8.0,,
4330,880318,3,,,,
4331,880388,2,,-1.0,9.0,
4332,881398,1,-1.0,3.0,,
4333,881583,3,,,,
4334,881767,2,,1.0,-1.0,
4335,882087,2,,-1.0,3.0,
4336,882171,2,,-1.0,9.0,
4337,882286,1,-1.0,7.0,,
4338,882346,2,,6.0,-1.0,
4339,882414,2,,5.0,-1.0,
4340,882577,1,-1.0,8.0,,
4341,882616,2,,-1.0,6.0,
4342,882791,2,,-1.0,2.0,
4343,882823,2,,-1.0,0.0,
4344,882932,1,-1.0,8.0,,
4345,883201,3,,,,
4346,883463,3,,,,
4347,883638,3,,,,
4348,883772,1,-1.0,3.0,,
4349,883876,1,-1.0,0.0,,
4350,884134,1,0.0,-1.0,,
4351,884339,1,2.0,-1.0,,
4352,884478,2,,-1.0,2.0,
4353,884727,2,,6.0,-1.0,
4354,885054,3,,,,
4355,885314,3,,,,
4356,885352,2,,6.0,-1.0,
4357,885617,1,-1.0,7.0,,
4358,885693,1,-1.0,3.0,,
4359,885700,1,-1.0,3.0,,
4360,885788,3,,,,
4361,885866,1,-1.0,5.0,,
4362,886203,2,,1.0,-1.0,
4363,886905,2,,4.0,-1.0,
4364,887034,3,,,,
4365,887203,2,,-1.0,3.0,
4366,887363,1,-1.0,0.0,,
4367,887460,1,-1.0,7.0,,
4368,887511,3,,,,
4369,887672,3,,,,
4370,888344,3,,,,
4371,888598,1,5.0,-1.0,,
4372,888656,1,9.0,-1.0,,
4373,888711,1,4.0,-1.0,,
4374,888918,1,4.0,-1.0,,
4375,889076,2,,-1.0,0.0,
4376,889222,1,-1.0,5.0,,
4377,889241,3,,,,
4378,889268,2,,-1.0,6.0,
4379,889317,2,,-1.0,8.0,
4380,889960,3,,,,
4381,890857,3,,,,
4382,890946,2,,-1.0,4.0,
4383,891008,1,0.0,-1.0,,
4384,891174,2,,6.0,-1.0,
4385,891302,1,1.0,-1.0,,
4386,891520,3,,,,
4387,891680,2,,5.0,-1.0,
4388,891990,3,,,,
4389,892017,2,,8.0,-1.0,
4390,892122,1,9.0,-1.0,,
4391,892437,2,,-1.0,1.0,
4392,892907,3,,,,
4393,892938,2,,-1.0,3.0,
4394,893313,3,,,,
4395,893680,2,,-1.0,3.0,
4396,893682,3,,,,
4397,893752,2,,3.0,-1.0,
4398,894007,3,,,,
4399,894107,1,-1.0,9.0,,
4400,894177,3,,,,
4401,894818,3,,,,
4402,895577,1,-1.0,5.0,,
4403,895583,1,4.0,-1.0,,
4404,895605,3,,,,
4405,895801,1,-1.0,1.0,,
4406,896166,2,,3.0,-1.0,
4407,896288,1,3.0,-1.0,,
4408,896644,1,-1.0,9.0,,
4409,896861,3,,,,
4410,897373,1,1.0,-1.0,,
4411,897481,3,,,,
4412,897887,2,,0.0,-1.0,
4413,897902,1,1.0,-1.0,,
4414,898487,2,,1.0,-1.0,
4415,898588,2,,-1.0,8.0,
4416,898612,3,,,,
4417,898726,2,,-1.0,7.0,
4418,899278,3,,,,
4419,899301,1,4.0,-1.0,,
4420,899698,2,,8.0,-1.0,
4421,900180,2,,-1.0,5.0,
4422,900197,3,,,,
4423,900380,2,,-1.0,5.0,
4424,900781,3,,,,
4425,900898,1,-1.0,3.0,,
4426,900972,2,,-1.0,8.0,
4427,901105,3,,,,
4428,901360,3,,,,
4429,901889,2,,8.0,-1.0,
4430,902650,1,8.0,-1.0,,
4431,902693,3,,,,
4432,902807,2,,-1.0,0.0,
4433,902978,1,9.0,-1.0,,
4434,903191,1,-1.0,1.0,,
4435,903310,2,,4.0,-1.0,
4436,903521,2,,8.0,-1.0,
4437,903556,2,,-1.0,3.0,
4438,903620,1,-1.0,9.0,,
4439,903736,3,,,,
4440,903789,3,,,,
4441,903830,2,,9.0,-1.0,
4442,904682,1,-1.0,4.0,,
4443,904808,2,,-1.0,9.0,
4444,905063,1,5.0,-1.0,,
4445,905081,2,,5.0,-1.0,
4446,905301,2,,0.0,-1.0,
4447,905379,2,,2.0,-1.0,
4448,906058,1,-1.0,0.0,,
4449,906099,3,,,,
4450,906446,1,2.0,-1.0,,
4451,906466,3,,,,
4452,906519,1,6.0,-1.0,,
4453,906522,3,,,,
4454,906688,1,3.0,-1.0,,
4455,906990,1,6.0,-1.0,,
4456,907496,1,-1.0,2.0,,
4457,907671,1,-1.0,5.0,,
4458,907778,3,,,,
4459,907857,3,,,,
4460,907928,3,,,,
4461,908101,1,-1.0,1.0,,
4462,908400,3,,,,
4463,908480,1,9.0,-1.0,,
4464,908973,3,,,,
4465,909666,3,,,,
4466,910290,2,,-1.0,6.0,
4467,910349,1,8.0,-1.0,,
4468,910547,2,,5.0,-1.0,
4469,910561,3,,,,
4470,910634,2,,-1.0,3.0,
4471,910967,3,,,,
4472,911351,3,,,,
4473,911365,3,,,,
4474,911588,3,,,,
4475,911900,1,-1.0,1.0,,
4476,911932,3,,,,
4477,912313,3,,,,
4478,912664,2,,4.0,-1.0,
4479,912700,2,,-1.0,3.0,
4480,912827,3,,,,
4481,913053,3,,,,
4482,913082,3,,,,
4483,913143,2,,-1.0,2.0,
4484,913418,2,,-1.0,6.0,
4485,913658,3,,,,
4486,913669,1,-1.0,0.0,,
4487,913922,1,-1.0,5.0,,
4488,914022,3,,,,
4489,914336,1,0.0,-1.0,,
4490,914590,3,,,,
4491,914617,3,,,,
4492,914706,2,,-1.0,1.0,
4493,914808,3,,,,
4494,914856,3,,,,
4495,915138,1,8.0,-1.0,,
4496,915237,2,,8.0,-1.0,
4497,915482,3,,,,
4498,915871,2,,1.0,-1.0,
4499,916191,2,,1.0,-1.0,
4500,916213,3,,,,
4501,916270,2,,5.0,-1.0,
4502,916296,2,,-1.0,0.0,
4503,916391,3,,,,
4504,916624,1,6.0,-1.0,,
4505,916654,3,,,,
4506,916760,1,-1.0,6.0,,
4507,916772,1,3.0,-1.0,,
4508,916936,2,,6.0,-1.0,
4509,917266,2,,5.0,-1.0,
4510,917377,3,,,,
4511,917433,1,0.0,-1.0,,
4512,917624,1,-1.0,4.0,,
4513,917648,1,-1.0,2.0,,
4514,919174,1,-1.0,6.0,,
4515,919298,3,,,,
4516,919745,1,9.0,-1.0,,
4517,920246,2,,2.0,-1.0,
4518,920718,1,2.0,-1.0,,
4519,921109,3,,,,
4520,921129,2,,-1.0,7.0,
4521,921421,2,,-1.0,7.0,
4522,921537,2,,-1.0,3.0,
4523,921812,1,-1.0,0.0,,
4524,921853,1,-1.0,4.0,,
4525,922053,1,6.0,-1.0,,
4526,922181,1,4.0,-1.0,,
4527,922335,3,,,,
4528,922496,3,,,,
4529,923006,1,-1.0,9.0,,
4530,923161,2,,-1.0,1.0,
4531,923353,3,,,,
4532,923688,2,,-1.0,9.0,
4533,923829,3,,,,
4534,924252,2,,-1.0,2.0,
4535,924267,3,,,,
4536,924350,3,,,,
4537,924580,2,,7.0,-1.0,
4538,924883,3,,,,
4539,925094,3,,,,
4540,925552,2,,-1.0,0.0,
4541,925608,1,6.0,-1.0,,
4542,926356,1,-1.0,7.0,,
4543,926404,2,,-1.0,9.0,
4544,926618,1,9.0,-1.0,,
4545,926626,2,,4.0,-1.0,
4546,927438,1,8.0,-1.0,,
4547,927515,1,-1.0,4.0,,
4548,927523,2,,1.0,-1.0,
4549,927709,2,,-1.0,3.0,
4550,928295,3,,,,
4551,928565,3,,,,
4552,928930,2,,-1.0,8.0,
4553,929081,1,1.0,-1.0,,
4554,929144,1,-1.0,0.0,,
4555,929437,3,,,,
4556,929525,3,,,,
4557,929562,3,,,,
4558,929713,1,-1.0,1.0,,
4559,929997,3,,,,
4560,930495,2,,-1.0,2.0,
4561,930506,1,4.0,-1.0,,
4562,930890,2,,-1.0,9.0,
4563,931095,3,,,,
4564,931134,1,-1.0,9.0,,
4565,931507,1,3.0,-1.0,,
4566,931757,2,,-1.0,5.0,
4567,931979,3,,,,
4568,932025,2,,9.0,-1.0,
4569,932204,2,,-1.0,1.0,
4570,932252,2,,-1.0,4.0,
4571,932286,1,9.0,-1.0,,
4572,932286,3,,,,
4573,932372,1,6.0,-1.0,,
4574,932718,1,3.0,-1.0,,
4575,932824,2,,9.0,-1.0,
4576,933150,3,,,,
4577,933154,1,-1.0,8.0,,
4578,933655,1,4.0,-1.0,,
4579,933894,2,,-1.0,0.0,
4580,934617,1,-1.0,1.0,,
4581,934769,2,,7.0,-1.0,
4582,934820,2,,-1.0,6.0,
4583,934894,2,,6.0,-1.0,
4584,934916,2,,3.0,-1.0,
4585,935550,3,,,,
4586,935575,1,-1.0,5.0,,
4587,935812,1,5.0,-1.0,,
4588,935925,1,1.0,-1.0,,
4589,935934,2,,-1.0,2.0,
4590,936415,3,,,,
4591,937329,1,-1.0,2.0,,
4592,937771,2,,7.0,-1.0,
4593,937834,2,,4.0,-1.0,
4594,937877,3,,,,
4595,937998,1,6.0,-1.0,,
4596,938435,1,8.0,-1.0,,
4597,938671,2,,8.0,-1.0,
4598,938752,1,-1.0,6.0,,
4599,939436,3,,,,
4600,939925,1,-1.0,8.0,,
4601,939969,2,,-1.0,3.0,
4602,940411,2,,4.0,-1.0,
4603,940521,1,-1.0,8.0,,
4604,940692,3,,,,
4605,940772,2,,0.0,-1.0,
4606,940910,2,,-1.0,3.0,
4607,941121,2,,6.0,-1.0,
4608,941280,3,,,,
4609,941407,1,-1.0,4.0,,
4610,941613,1,9.0,-1.0,,
4611,941722,1,9.0,-1.0,,
4612,942057,1,-1.0,9.0,,
4613,942271,3,,,,
4614,942352,1,2.0,-1.0,,
4615,942654,3,,,,
4616,942776,2,,6.0,-1.0,
4617,943132,3,,,,
4618,943445,2,,3.0,-1.0,
4619,943639,2,,-1.0,3.0,
4620,944832,2,,5.0,-1.0,
4621,945075,3,,,,
4622,945234,3,,,,
4623,945254,3,,,,
4624,945656,3,,,,
4625,945696,3,,,,
4626,945864,1,5.0,-1.0,,
4627,945897,3,,,,
4628,946128,3,,,,
4629,946265,2,,5.0,-1.0,
4630,946496,1,2.0,-1.0,,
4631,947036,3,,,,
4632,947077,2,,3.0,-1.0,
4633,947381,3,,,,
4634,947453,3,,,,
4635,947485,1,5.0,-1.0,,
4636,947488,1,1.0,-1.0,,
4637,947659,2,,-1.0,4.0,
4638,947829,1,9.0,-1.0,,
4639,947923,3,,,,
4640,948017,1,-1.0,4.0,,
4641,948266,1,4.0,-1.0,,
4642,948644,2,,-1.0,7.0,
4643,948694,2,,-1.0,6.0,
4644,948702,3,,,,
4645,948946,3,,,,
4646,949176,1,-1.0,1.0,,
4647,949478,1,1.0,-1.0,,
4648,949524,3,,,,
4649,950592,2,,2.0,-1.0,
4650,950922,2,,3.0,-1.0,
4651,951086,1,-1.0,5.0,,
4652,951226,1,-1.0,8.0,,
4653,951813,3,,,,
4654,951860,3,,,,
4655,952201,1,-1.0,9.0,,
4656,952377,1,7.0,-1.0,,
4657,952391,3,,,,
4658,952415,3,,,,
4659,952511,2,,-1.0,1.0,
4660,952706,3,,,,
4661,952764,1,-1.0,0.0,,
4662,953201,3,,,,
4663,953590,1,3.0,-1.0,,
4664,953758,3,,,,
4665,954065,2,,4.0,-1.0,
4666,954148,2,,3.0,-1.0,
4667,954175,2,,-1.0,7.0,
4668,954324,1,-1.0,9.0,,
4669,954359,3,,,,
4670,954504,3,,,,
4671,954545,1,-1.0,3.0,,
4672,954823,3,,,,
4673,954885,1,-1.0,0.0,,
4674,954979,1,-1.0,2.0,,
4675,955481,1,8.0,-1.0,,
4676,955673,3,,,,
4677,955714,2,,2.0,-1.0,
4678,956002,2,,-1.0,1.0,
4679,956049,1,4.0,-1.0,,
4680,956559,1,8.0,-1.0,,
4681,956584,1,1.0,-1.0,,
4682,956635,3,,,,
4683,956680,2,,9.0,-1.0,
4684,956987,2,,6.0,-1.0,
4685,957290,1,-1.0,4.0,,
4686,957448,1,3.0,-1.0,,
4687,957454,1,-1.0,0.0,,
4688,957857,2,,-1.0,9.0,
4689,957870,1,-1.0,3.0,,
4690,958255,2,,-1.0,7.0,
4691,958274,3,,,,
4692,958426,3,,,,
4693,958900,2,,-1.0,2.0,
4694,959125,2,,9.0,-1.0,
4695,959146,1,1.0,-1.0,,
4696,960242,3,,,,
4697,960679,2,,7.0,-1.0,
4698,961543,3,,,,
4699,961853,1,4.0,-1.0,,
4700,962226,1,8.0,-1.0,,
4701,962460,2,,2.0,-1.0,
4702,962683,3,,,,
4703,962932,1,-1.0,7.0,,
4704,963024,2,,-1.0,3.0,
4705,963157,3,,,,
4706,963515,3,,,,
4707,963534,3,,,,
4708,964013,3,,,,
4709,964022,1,5.0,-1.0,,
4710,964163,2,,9.0,-1.0,
4711,964670,2,,5.0,-1.0,
4712,964681,3,,,,
4713,964906,3,,,,
4714,965110,2,,-1.0,2.0,
4715,965117,1,-1.0,9.0,,
4716,965160,2,,8.0,-1.0,
4717,965319,1,4.0,-1.0,,
4718,965424,3,,,,
4719,965540,1,-1.0,6.0,,
4720,965747,1,-1.0,7.0,,
4721,965844,3,,,,
4722,966404,3,,,,
4723,966517,1,4.0,-1.0,,
4724,966720,1,-1.0,4.0,,
4725,966845,1,3.0,-1.0,,
4726,966863,2,,7.0,-1.0,
4727,967143,3,,,,
4728,967265,1,5.0,-1.0,,
4729,967336,2,,-1.0,0.0,
4730,967696,1,-1.0,1.0,,
4731,967977,2,,-1.0,9.0,
4732,968213,3,,,,
4733,968770,1,-1.0,2.0,,
4734,968849,3,,,,
4735,968928,1,5.0,-1.0,,
4736,969176,1,-1.0,8.0,,
4737,969542,3,,,,
4738,969688,3,,,,
4739,969770,2,,0.0,-1.0,
4740,969791,2,,2.0,-1.0,
4741,969926,3,,,,
4742,970446,1,-1.0,6.0,,
4743,970696,1,-1.0,8.0,,
4744,970891,2,,-1.0,4.0,
4745,972032,3,,,,
4746,972082,1,8.0,-1.0,,
4747,972156,1,-1.0,4.0,,
4748,972376,1,9.0,-1.0,,
4749,973006,1,0.0,-1.0,,
4750,973210,2,,9.0,-1.0,
4751,973471,3,,,,
4752,973534,3,,,,
4753,973678,3,,,,
4754,973698,1,0.0,-1.0,,
4755,973719,3,,,,
4756,973748,2,,-1.0,9.0,
4757,973989,1,7.0,-1.0,,
4758,974302,2,,-1.0,3.0,
4759,974333,2,,2.0,-1.0,
4760,974528,2,,-1.0,5.0,
4761,974561,3,,,,
4762,974673,3,,,,
4763,974878,1,4.0,-1.0,,
4764,975031,1,-1.0,3.0,,
4765,975065,3,,,,
4766,975173,1,-1.0,1.0,,
4767,975221,2,,-1.0,6.0,
4768,975541,3,,,,
4769,975783,1,8.0,-1.0,,
4770,976153,2,,4.0,-1.0,
4771,976413,3,,,,
4772,976452,1,-1.0,8.0,,
4773,976892,3,,,,
4774,977319,1,9.0,-1.0,,
4775,977661,2,,-1.0,6.0,
4776,977692,1,-1.0,1.0,,
4777,977889,1,9.0,-1.0,,
4778,978267,3,,,,
4779,978831,3,,,,
4780,978925,2,,0.0,-1.0,
4781,979026,3,,,,
4782,979396,2,,-1.0,7.0,
4783,979535,1,-1.0,9.0,,
4784,979554,2,,5.0,-1.0,
4785,980195,1,-1.0,2.0,,
4786,980599,2,,9.0,-1.0,
4787,980699,2,,-1.0,8.0,
4788,981262,1,8.0,-1.0,,
4789,981411,1,-1.0,2.0,,
4790,981456,3,,,,
4791,981457,3,,,,
4792,981536,1,-1.0,9.0,,
4793,981691,2,,-1.0,2.0,
4794,981778,2,,1.0,-1.0,
4795,982229,2,,-1.0,1.0,
4796,982407,3,,,,
4797,982475,2,,-1.0,7.0,
4798,982553,3,,,,
4799,982850,3,,,,
4800,982899,2,,0.0,-1.0,
4801,982943,3,,,,
4802,983233,2,,-1.0,6.0,
4803,983312,3,,,,
4804,983499,1,2.0,-1.0,,
4805,984244,1,-1.0,0.0,,
4806,984307,3,,,,
4807,984410,3,,,,
4808,984578,1,-1.0,6.0,,
4809,984608,2,,-1.0,2.0,
4810,984700,2,,8.0,-1.0,
4811,985245,3,,,,
4812,985268,3,,,,
4813,985271,1,-1.0,0.0,,
4814,985856,3,,,,
4815,986305,2,,-1.0,5.0,
4816,986506,2,,5.0,-1.0,
4817,986856,1,-1.0,6.0,,
4818,986915,2,,-1.0,6.0,
4819,987079,3,,,,
4820,987237,2,,2.0,-1.0,
4821,987711,3,,,,
4822,987743,3,,,,
4823,987745,1,-1.0,8.0,,
4824,987954,3,,,,
4825,988030,1,-1.0,3.0,,
4826,988065,2,,-1.0,2.0,
4827,988088,3,,,,
4828,988214,2,,-1.0,4.0,
4829,988318,1,3.0,-1.0,,
4830,988561,1,-1.0,1.0,,
4831,988866,2,,4.0,-1.0,
4832,988988,2,,-1.0,4.0,
4833,989441,2,,-1.0,6.0,
4834,989675,2,,-1.0,7.0,
4835,989704,2,,-1.0,5.0,
4836,989742,2,,-1.0,8.0,
4837,989748,1,7.0,-1.0,,
4838,989983,1,0.0,-1.0,,
4839,990239,1,-1.0,8.0,,
4840,990400,1,3.0,-1.0,,
4841,990410,3,,,,
4842,990433,1,1.0,-1.0,,
4843,990463,3,,,,
4844,990517,3,,,,
4845,990643,2,,6.0,-1.0,
4846,990927,2,,-1.0,1.0,
4847,991129,1,4.0,-1.0,,
4848,991219,1,-1.0,3.0,,
4849,991363,2,,-1.0,6.0,
4850,991463,3,,,,
4851,991474,1,-1.0,9.0,,
4852,991483,3,,,,
4853,991542,1,-1.0,7.0,,
4854,992054,1,-1.0,8.0,,
4855,992123,1,-1.0,4.0,,
4856,992172,3,,,,
4857,992254,3,,,,
4858,992750,2,,5.0,-1.0,
4859,993189,1,-1.0,5.0,,
4860,993610,3,,,,
4861,993632,2,,7.0,-1.0,
4862,993740,1,9.0,-1.0,,
4863,994022,2,,-1.0,2.0,
4864,994431,2,,1.0,-1.0,
4865,994443,3,,,,
4866,994467,3,,,,
4867,994638,1,4.0,-1.0,,
4868,995440,1,-1.0,6.0,,
4869,995674,2,,-1.0,4.0,
4870,996416,3,,,,
4871,996441,3,,,,
4872,996880,1,2.0,-1.0,,
4873,996990,2,,-1.0,8.0,
4874,997327,1,-1.0,4.0,,
4875,997329,1,-1.0,3.0,,
4876,997351,3,,,,
4877,997497,1,3.0,-1.0,,
4878,997596,2,,-1.0,9.0,
4879,997649,3,,,,
4880,997654,2,,1.0,-1.0,
4881,997720,2,,5.0,-1.0,
4882,997887,2,,-1.0,2.0,
4883,997918,3,,,,
4884,997962,2,,-1.0,6.0,
4885,998055,2,,-1.0,8.0,
4886,998540,2,,-1.0,7.0,
4887,998822,3,,,,
4888,998902,1,-1.0,9.0,,
4889,999083,3,,,,
4890,999471,3,,,,
4891,999599,3,,,,
4892,999608,3,,,,
4893,999628,2,,-1.0,4.0,
4894,999690,2,,2.0,-1.0,
4895,999839,2,,4.0,-1.0,
4896,1000382,3,,,,
4897,1000701,3,,,,
4898,1001116,1,6.0,-1.0,,
4899,1001159,2,,-1.0,3.0,
4900,1001167,1,8.0,-1.0,,
4901,1001603,2,,-1.0,4.0,
4902,1001676,1,6.0,-1.0,,
4903,1001773,1,7.0,-1.0,,
4904,1001779,3,,,,
4905,1002114,3,,,,
4906,1002410,1,9.0,-1.0,,
4907,1002432,2,,-1.0,0.0,
4908,1002512,3,,,,
4909,1002548,2,,9.0,-1.0,
4910,1002661,1,-1.0,9.0,,
4911,1002682,2,,-1.0,7.0,
4912,1002854,1,-1.0,5.0,,
4913,1003240,3,,,,
4914,1003554,2,,7.0,-1.0,
4915,1004257,3,,,,
4916,1004388,2,,4.0,-1.0,
4917,1004467,3,,,,
4918,1004995,3,,,,
4919,1005358,3,,,,
4920,1005589,1,7.0,-1.0,,
4921,1005746,2,,3.0,-1.0,
4922,1006284,2,,6.0,-1.0,
4923,1006385,1,-1.0,4.0,,
4924,1006423,3,,,,
4925,1006438,3,,,,
4926,1006820,3,,,,
4927,1006913,3,,,,
4928,1007381,1,-1.0,1.0,,
4929,1007714,1,5.0,-1.0,,
4930,1007828,2,,-1.0,2.0,
4931,1007973,3,,,,
4932,1008188,1,-1.0,9.0,,
4933,1008378,1,8.0,-1.0,,
4934,1008498,1,1.0,-1.0,,
4935,1008515,3,,,,
4936,1008673,1,-1.0,8.0,,
4937,1008804,2,,-1.0,4.0,
4938,1009061,3,,,,
4939,1009207,2,,-1.0,1.0,
4940,1009268,3,,,,
4941,1009370,3,,,,
4942,1009373,1,4.0,-1.0,,
4943,1009426,3,,,,
4944,1009685,2,,-1.0,7.0,
4945,1009891,3,,,,
4946,1010469,1,8.0,-1.0,,
4947,1010528,1,-1.0,6.0,,
4948,1010651,2,,1.0,-1.0,
4949,1010720,2,,-1.0,9.0,
4950,1010963,3,,,,
4951,1010982,2,,3.0,-1.0,
4952,1011114,1,1.0,-1.0,,
4953,1011541,1,-1.0,6.0,,
4954,1011603,2,,6.0,-1.0,
4955,1011746,1,-1.0,4.0,,
4956,1011767,3,,,,
4957,1012040,1,1.0,-1.0,,
4958,1012359,3,,,,
4959,1012671,1,9.0,-1.0,,
4960,1012678,2,,6.0,-1.0,
4961,1012879,3,,,,
4962,1013528,3,,,,
4963,1013587,1,8.0,-1.0,,
4964,1013797,1,0.0,-1.0,,
4965,1013932,2,,4.0,-1.0,
4966,1014241,1,-1.0,2.0,,
4967,1014343,3,,,,
4968,1014628,2,,-1.0,0.0,
4969,1014650,3,,,,
4970,1015070,2,,-1.0,2.0,
4971,1015418,3,,,,
4972,1015474,3,,,,
4973,1015542,3,,,,
4974,1015832,1,-1.0,0.0,,
4975,1015943,1,0.0,-1.0,,
4976,1016263,2,,-1.0,6.0,
4977,1016482,1,3.0,-1.0,,
4978,1016615,2,,0.0,-1.0,
4979,1017073,2,,1.0,-1.0,
4980,1017760,2,,-1.0,3.0,
4981,1018269,2,,6.0,-1.0,
4982,1018548,2,,0.0,-1.0,
4983,1018566,2,,1.0,-1.0,
4984,1018956,2,,-1.0,8.0,
4985,1019080,3,,,,
4986,1019184,2,,9.0,-1.0,
4987,1019232,1,0.0,-1.0,,
4988,1019491,3,,,,
4989,1019796,2,,8.0,-1.0,
4990,1020147,3,,,,
4991,1020453,2,,-1.0,9.0,
4992,1020927,1,-1.0,4.0,,
4993,1021179,2,,-1.0,7.0,
4994,1021182,3,,,,
4995,1021328,3,,,,
4996,1021749,3,,,,
